Season,Week,PID,Player,Pos,Team,Opp,FFPts,FFPtsPPR,Pass Comp,Pass Att,Pass Yds,Pass TD,INT,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,XP,FG,Grade
2015,5,rodger1,Richard Rodgers,TE,GB,STL,5.4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,35.6,0.3,0.0,0.0,C-Game
2015,5,danieo1,Owen Daniels,TE,DEN,@OAK,5.3,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,34.8,0.3,0.0,0.0,C-Game
2015,5,barnig1,Gary Barnidge,TE,CLE,@BAL,5.3,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,39.5,0.2,0.0,0.0,C-Game
2015,5,ertzz1,Zach Ertz,TE,PHI,NO,5.2,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,32.0,0.3,0.0,0.0,C-Game
2015,5,cookj2,Jared Cook,TE,STL,@GB,5.2,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,39.6,0.2,0.0,0.0,C-Game
2015,5,carrid1,Derek Carrier,TE,WAS,@ATL,5.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,35.5,0.2,0.0,0.0,C-Game
2015,5,donnel1,Larry Donnell,TE,NYG,SF,4.9,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,34.9,0.2,0.0,0.0,C-Game
2015,5,wright1,Tim Wright,TE,DET,ARI,4.8,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,35.6,0.2,0.0,0.0,C-Game
2015,5,greenl1,Ladarius Green,TE,SD,PIT,4.7,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,30.6,0.3,0.0,0.0,C-Game
2015,5,milleh2,Heath Miller,TE,PIT,@SD,4.2,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,28.7,0.2,0.0,0.0,C-Game
2015,5,fleenc1,Coby Fleener,TE,IND,@HOU,4.2,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,28.5,0.2,0.0,0.0,C-Game
2015,5,fellsd2,Darren Fells,TE,ARI,@DET,3.9,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,29.2,0.2,0.0,0.0,C-Game
2015,5,chands1,Scott Chandler,TE,NE,@DAL,3.7,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,21.7,0.3,0.0,0.0,C-Game
2015,5,boylen1,Nick Boyle,TE,BAL,CLE,3.7,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,23.8,0.2,0.0,0.0,C-Game
2015,5,fasana1,Anthony Fasano,TE,TEN,BUF,3.6,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,30.9,0.1,0.0,0.0,C-Game
2015,5,willim6,Maxx Williams,TE,BAL,CLE,3.6,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,23.8,0.2,0.0,0.0,C-Game
2015,5,celekg1,Garrett Celek,TE,SF,@NYG,3.5,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,27.2,0.1,0.0,0.0,C-Game
2015,5,watsob1,Ben Watson,TE,NO,@PHI,3.2,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,24.2,0.1,0.0,0.0,C-Game
2015,5,kendrl1,Lance Kendricks,TE,STL,@GB,3.1,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,18.7,0.2,0.0,0.0,C-Game
2015,5,lewism2,Marcedes Lewis,TE,JAX,@TB,2.8,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.2,0.2,0.0,0.0,C-Game
2015,5,escobg1,Gavin Escobar,TE,DAL,NE,2.3,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,12.9,0.2,0.0,0.0,C-Game
2015,5,allend1,Dwayne Allen,TE,IND,@HOU,2.3,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,13.0,0.2,0.0,0.0,C-Game
2015,5,toilol1,Levine Toilolo,TE,ATL,WAS,2.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.7,0.2,0.0,0.0,C-Game
2015,5,fiedoc1,C.J. Fiedorowicz,TE,HOU,IND,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.1,0.0,0.0,C-Game
2015,5,myersb1,Brandon Myers,TE,TB,JAX,1.8,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,11.9,0.1,0.0,0.0,C-Game
2015,5,grahag1,Garrett Graham,TE,HOU,IND,1.6,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,10.2,0.1,0.0,0.0,C-Game
2015,5,greshj1,Jermaine Gresham,TE,ARI,@DET,1.6,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,13.1,0.1,0.0,0.0,C-Game
2015,5,phillj1,John Phillips,TE,SD,PIT,1.5,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,11.1,0.1,0.0,0.0,C-Game
2015,5,mcdonv1,Vance McDonald,TE,SF,@NYG,1.5,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,11.7,0.1,0.0,0.0,C-Game
2015,5,oshauj1,James O'Shaughnessy,TE,KC,CHI,1.4,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,12.6,0.0,0.0,0.0,C-Game
2015,5,celekb1,Brent Celek,TE,PHI,NO,1.4,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.3,0.1,0.0,0.0,C-Game
2015,5,riverm1,Mychal Rivera,TE,OAK,DEN,1.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,7.7,0.1,0.0,0.0,C-Game
2015,5,harboc1,Clay Harbor,TE,JAX,@TB,1.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.3,0.1,0.0,0.0,C-Game
2015,5,willsl1,Luke Willson,TE,SEA,@CIN,1.3,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,9.8,0.1,0.0,0.0,C-Game
2015,5,hillj4,Josh Hill,TE,NO,@PHI,1.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,9.1,0.1,0.0,0.0,C-Game
2015,5,fellsd1,Daniel Fells,TE,NYG,SF,1.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,8.4,0.1,0.0,0.0,C-Game
2015,5,greenv1,Virgil Green,TE,DEN,@OAK,1.1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,5.8,0.1,0.0,0.0,C-Game
2015,5,griffr2,Ryan Griffin,TE,HOU,IND,1.1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8.9,0.0,0.0,0.0,C-Game
2015,5,mccoya1,Anthony McCoy,TE,WAS,@ATL,1.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.6,0.1,0.0,0.0,C-Game
2015,5,coffmc1,Chase Coffman,TE,TEN,BUF,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,10.3,0.0,0.0,0.0,C-Game
2015,5,smithl1,Lee Smith,TE,OAK,DEN,0.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,6.4,0.0,0.0,0.0,C-Game
2015,5,jonesj6,Julio Jones,WR,ATL,WAS,17.2,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,121.3,0.9,0.0,0.0,A-Game
2015,5,beckho1,Odell Beckham,WR,NYG,SF,13.3,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,94.8,0.7,0.0,0.0,A-Game
2015,5,thomad5,Demaryius Thomas,WR,DEN,@OAK,13.1,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,100.1,0.5,0.0,0.0,A-Game
2015,5,cobbr1,Randall Cobb,WR,GB,STL,12.8,20.2,0.0,0.0,0.0,0.0,0.0,0.7,2.7,0.0,7.4,84.9,0.7,0.0,0.0,A-Game
2015,5,hopkid1,DeAndre Hopkins,WR,HOU,IND,12.7,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,88.0,0.7,0.0,0.0,A-Game
2015,5,edelmj1,Julian Edelman,WR,NE,@DAL,12.3,21.3,0.0,0.0,0.0,0.0,0.0,1.0,7.8,0.0,9.0,86.9,0.5,0.0,0.0,A-Game
2015,5,greena2,A.J. Green,WR,CIN,SEA,12.2,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,88.1,0.6,0.0,0.0,A-Game
2015,5,fitzgl1,Larry Fitzgerald,WR,ARI,@DET,12.1,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,87.5,0.6,0.0,0.0,A-Game
2015,5,allenk1,Keenan Allen,WR,SD,PIT,12.1,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,88.9,0.5,0.0,0.0,A-Game
2015,5,browna4,Antonio Brown,WR,PIT,@SD,12.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,86.0,0.6,0.0,0.0,A-Game
2015,5,sandee1,Emmanuel Sanders,WR,DEN,@OAK,11.8,18.5,0.0,0.0,0.0,0.0,0.0,0.4,1.9,0.0,6.7,89.9,0.5,0.0,0.0,A-Game
2015,5,johnsc3,Calvin Johnson,WR,DET,ARI,11.3,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,78.8,0.6,0.0,0.0,A-Game
2015,5,matthj2,Jordan Matthews,WR,PHI,NO,11.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,77.3,0.6,0.0,0.0,A-Game
2015,5,maclij1,Jeremy Maclin,WR,KC,CHI,10.4,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,78.0,0.5,0.0,0.0,B-Game
2015,5,jonesj5,James Jones,WR,GB,STL,10.4,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,68.5,0.6,0.0,0.0,B-Game
2015,5,coopea1,Amari Cooper,WR,OAK,DEN,10.4,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,79.8,0.4,0.0,0.0,B-Game
2015,5,hiltot1,T.Y. Hilton,WR,IND,@HOU,10.2,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,75.2,0.5,0.0,0.0,B-Game
2015,5,evansm1,Mike Evans,WR,TB,JAX,10.1,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,71.3,0.5,0.0,0.0,B-Game
2015,5,robina3,Allen Robinson,WR,JAX,@TB,9.8,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,73.0,0.4,0.0,0.0,B-Game
2015,5,moncrd1,Donte Moncrief,WR,IND,@HOU,9.5,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,70.0,0.4,0.0,0.0,B-Game
2015,5,garcop1,Pierre Garcon,WR,WAS,@ATL,9.5,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,68.5,0.5,0.0,0.0,B-Game
2015,5,jacksv1,Vincent Jackson,WR,TB,JAX,9.2,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,66.6,0.4,0.0,0.0,B-Game
2015,5,hurnsa1,Allen Hurns,WR,JAX,@TB,9.1,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,68.4,0.4,0.0,0.0,B-Game
2015,5,wrighk1,Kendall Wright,WR,TEN,BUF,8.8,13.1,0.0,0.0,0.0,0.0,0.0,0.4,3.8,0.0,4.3,64.3,0.4,0.0,0.0,B-Game
2015,5,brownj5,John Brown,WR,ARI,@DET,8.8,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,67.1,0.4,0.0,0.0,B-Game
2015,5,willit3,Terrance Williams,WR,DAL,NE,8.8,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,65.6,0.4,0.0,0.0,B-Game
2015,5,cooksb1,Brandin Cooks,WR,NO,@PHI,8.7,14.1,0.0,0.0,0.0,0.0,0.0,0.2,1.7,0.0,5.4,62.1,0.4,0.0,0.0,B-Game
2015,5,hankel1,Leonard Hankerson,WR,ATL,WAS,8.6,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,62.1,0.4,0.0,0.0,B-Game
2015,5,harvip1,Percy Harvin,WR,BUF,@TEN,8.5,13.2,0.0,0.0,0.0,0.0,0.0,0.7,5.1,0.0,4.7,56.8,0.4,0.0,0.0,B-Game
2015,5,aikenk1,Kamar Aiken,WR,BAL,CLE,8.4,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,59.4,0.4,0.0,0.0,B-Game
2015,5,benjat1,Travis Benjamin,WR,CLE,@BAL,8.1,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,61.1,0.3,0.0,0.0,B-Game
2015,5,royale1,Eddie Royal,WR,CHI,@KC,7.9,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,63.2,0.3,0.0,0.0,C-Game
2015,5,crabtm1,Michael Crabtree,WR,OAK,DEN,7.8,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,61.8,0.3,0.0,0.0,C-Game
2015,5,randlr1,Rueben Randle,WR,NYG,SF,7.7,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,55.8,0.4,0.0,0.0,C-Game
2015,5,tateg1,Golden Tate,WR,DET,ARI,7.5,12.3,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,4.8,53.4,0.4,0.0,0.0,C-Game
2015,5,bryanm2,Martavis Bryant,WR,PIT,@SD,7.2,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,43.0,0.5,0.0,0.0,C-Game
2015,5,baldwd1,Doug Baldwin,WR,SEA,@CIN,6.9,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,53.6,0.3,0.0,0.0,C-Game
2015,5,sneadw1,Willie Snead,WR,NO,@PHI,6.9,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,51.5,0.3,0.0,0.0,C-Game
2015,5,boldia1,Anquan Boldin,WR,SF,@NYG,6.9,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,52.5,0.3,0.0,0.0,C-Game
2015,5,floydm3,Michael Floyd,WR,ARI,@DET,6.8,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,51.0,0.3,0.0,0.0,C-Game
2015,5,inmand1,Dontrelle Inman,WR,SD,PIT,6.8,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,52.8,0.3,0.0,0.0,C-Game
2015,5,smitht7,Torrey Smith,WR,SF,@NYG,6.7,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,50.5,0.3,0.0,0.0,C-Game
2015,5,jonesm3,Marvin Jones,WR,CIN,SEA,6.7,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,45.3,0.4,0.0,0.0,C-Game
2015,5,brittk1,Kenny Britt,WR,STL,@GB,6.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,49.5,0.3,0.0,0.0,C-Game
2015,5,wilsom1,Marquess Wilson,WR,CHI,@KC,6.4,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,53.7,0.2,0.0,0.0,C-Game
2015,5,austit2,Tavon Austin,WR,STL,@GB,6.4,9.8,0.0,0.0,0.0,0.0,0.0,2.2,17.0,0.1,3.4,30.8,0.2,0.0,0.0,C-Game
2015,5,woodsr1,Robert Woods,WR,BUF,@TEN,6.1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,44.1,0.3,0.0,0.0,C-Game
2015,5,agholn1,Nelson Agholor,WR,PHI,NO,6.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,42.7,0.3,0.0,0.0,C-Game
2015,5,beaslc1,Cole Beasley,WR,DAL,NE,5.9,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,48.9,0.2,0.0,0.0,C-Game
2015,5,brownm2,Marlon Brown,WR,BAL,CLE,5.9,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,42.8,0.3,0.0,0.0,C-Game
2015,5,crowdj1,Jamison Crowder,WR,WAS,@ATL,5.8,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,44.4,0.2,0.0,0.0,C-Game
2015,5,kearsj1,Jermaine Kearse,WR,SEA,@CIN,5.6,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,48.8,0.1,0.0,0.0,C-Game
2015,5,colstm1,Marques Colston,WR,NO,@PHI,5.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,39.4,0.3,0.0,0.0,C-Game
2015,5,hartlb1,Brian Hartline,WR,CLE,@BAL,5.3,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,39.5,0.2,0.0,0.0,C-Game
2015,5,grantr3,Ryan Grant,WR,WAS,@ATL,4.8,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.5,0.2,0.0,0.0,C-Game
2015,5,montgt1,Ty Montgomery,WR,GB,STL,4.7,7.8,0.0,0.0,0.0,0.0,0.0,0.3,2.0,0.0,3.1,37.0,0.1,0.0,0.0,C-Game
2015,5,mumphk1,Keith Mumphery,WR,HOU,IND,4.6,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,35.7,0.2,0.0,0.0,C-Game
2015,5,colemb2,Brandon Coleman,WR,NO,@PHI,4.6,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.3,0.3,0.0,0.0,C-Game
2015,5,hoganc1,Chris Hogan,WR,BUF,@TEN,4.6,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,32.5,0.2,0.0,0.0,C-Game
2015,5,gabrit1,Taylor Gabriel,WR,CLE,@BAL,4.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,34.4,0.2,0.0,0.0,C-Game
2015,5,amendd1,Danny Amendola,WR,NE,@DAL,4.4,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,34.1,0.2,0.0,0.0,C-Game
2015,5,whiter3,Roddy White,WR,ATL,WAS,4.4,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,31.8,0.2,0.0,0.0,C-Game
2015,5,sanum1,Mohamed Sanu,WR,CIN,SEA,4.2,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,39.0,0.1,0.0,0.0,C-Game
2015,5,murphl1,Louis Murphy,WR,TB,JAX,4.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,33.3,0.1,0.0,0.0,C-Game
2015,5,walled1,Darren Waller,WR,BAL,CLE,3.9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.1,0.2,0.0,0.0,C-Game
2015,5,harrid1,Dwayne Harris,WR,NYG,SF,3.9,5.9,0.0,0.0,0.0,0.0,0.0,1.2,5.2,0.0,2.0,25.1,0.2,0.0,0.0,C-Game
2015,5,hawkia1,Andrew Hawkins,WR,CLE,@BAL,3.7,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,28.0,0.2,0.0,0.0,C-Game
2015,5,dorsep1,Phillip Dorsett,WR,IND,@HOU,3.6,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,25.9,0.2,0.0,0.0,C-Game
2015,5,dobsoa1,Aaron Dobson,WR,NE,@DAL,3.6,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,27.9,0.1,0.0,0.0,C-Game
2015,5,johnsa3,Andre Johnson,WR,IND,@HOU,3.5,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,25.9,0.2,0.0,0.0,C-Game
2015,5,stronj1,Jaelen Strong,WR,HOU,IND,3.4,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,25.5,0.2,0.0,0.0,C-Game
2015,5,robers1,Seth Roberts,WR,OAK,DEN,3.3,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,24.5,0.1,0.0,0.0,C-Game
2015,5,worthc2,Chandler Worthy,WR,HOU,IND,3.3,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.8,0.1,0.0,0.0,C-Game
2015,5,huntej1,Justin Hunter,WR,TEN,BUF,3.3,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,24.4,0.1,0.0,0.0,C-Game
2015,5,walteb1,Bryan Walters,WR,JAX,@TB,3.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.2,0.1,0.0,0.0,C-Game
2015,5,douglh1,Harry Douglas,WR,TEN,BUF,3.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,21.9,0.1,0.0,0.0,C-Game
2015,5,locket1,Tyler Lockett,WR,SEA,@CIN,3.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,24.4,0.1,0.0,0.0,C-Game
2015,5,conlec1,Chris Conley,WR,KC,CHI,2.9,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,25.2,0.1,0.0,0.0,C-Game
2015,5,bailes1,Stedman Bailey,WR,STL,@GB,2.9,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,24.2,0.1,0.0,0.0,C-Game
2015,5,ellinb1,Bruce Ellington,WR,SF,@NYG,2.8,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,21.4,0.1,0.0,0.0,C-Game
2015,5,streed1,Devin Street,WR,DAL,NE,2.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,23.1,0.1,0.0,0.0,C-Game
2015,5,norwoj2,Jordan Norwood,WR,DEN,@OAK,2.7,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.3,0.1,0.0,0.0,C-Game
2015,5,greend1,Dorial Green-Beckham,WR,TEN,BUF,2.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.9,0.2,0.0,0.0,C-Game
2015,5,bellaj1,Josh Bellamy,WR,CHI,@KC,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.2,0.1,0.0,0.0,C-Game
2015,5,cooper1,Riley Cooper,WR,PHI,NO,2.3,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,18.7,0.1,0.0,0.0,C-Game
2015,5,fowleb1,Bennie Fowler,WR,DEN,@OAK,2.3,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,17.4,0.1,0.0,0.0,C-Game
2015,5,moorel1,Lance Moore,WR,DET,ARI,2.1,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,17.8,0.1,0.0,0.0,C-Game
2015,5,austim1,Miles Austin,WR,PHI,NO,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,17.3,0.1,0.0,0.0,C-Game
2015,5,willin1,Nick Williams,WR,ATL,WAS,1.9,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.4,0.1,0.0,0.0,C-Game
2015,5,heywad1,Darrius Heyward-Bey,WR,PIT,@SD,1.8,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,15.4,0.0,0.0,0.0,C-Game
2015,5,rossr2,Rashad Ross,WR,WAS,@ATL,1.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.7,0.1,0.0,0.0,C-Game
2015,5,brownj4,Jaron Brown,WR,ARI,@DET,1.8,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,11.7,0.1,0.0,0.0,C-Game
2015,5,thomad7,DeAnthony Thomas,WR,KC,CHI,1.6,3.5,0.0,0.0,0.0,0.0,0.0,0.4,1.8,0.0,1.8,11.5,0.0,0.0,0.0,C-Game
2015,5,wheatm1,Markus Wheaton,WR,PIT,@SD,1.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.2,0.0,0.0,0.0,C-Game
2015,5,washit1,Tony Washington,WR,JAX,@TB,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.6,0.1,0.0,0.0,C-Game
2015,5,davisg1,Geremy Davis,WR,NYG,SF,1.3,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,11.2,0.0,0.0,0.0,C-Game
2015,5,mariam1,Marc Mariani,WR,CHI,@KC,1.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,9.4,0.0,0.0,0.0,C-Game
2015,5,quickb1,Brian Quick,WR,STL,@GB,1.1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,8.8,0.0,0.0,0.0,C-Game
2015,5,locker1,Ricardo Lockette,WR,SEA,@CIN,1.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,11.0,0.0,0.0,0.0,C-Game
2015,5,matthc1,Chris Matthews,WR,SEA,@CIN,0.9,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.3,0.0,0.0,0.0,C-Game
